text,label
"S60 18:34 ab Böblingen nach Stuttgart Schwabstr. 19:33 an, fährt erst ab Maichingen um 18:40 #SBahnStgt https://t.co/12XHWNR5U8",none
"RT @gifev: Viel los in der gif Kompetenzgruppe Wohnen! Aktuelle Projektgruppen: Neue Wohnformen, Mikrolagen-Ranking für deutsche Großstädte…",none
@Riesen_Einlauf Was Hurensohn du Spasti,profanity
"RT @gottessohn13: Scheisse bleibt Scheisse und
Nazis bleiben Nazis. 

Wer das Dreckspack wählt, wählt wieder Fackel Umzüge und Krieg und ha…",hateful
@dagilp_lbh @1Lisschen93 Wäre ja dumm wenn nicht😂🤷‍♀️,none
RT @B24PT: Dortmund contrata Schulz ao Hoffenheim. https://t.co/h6PwZr5gul,none
FWA was great :&gt;,none
@Naku64 wo sollen die Nazis denn hin?,none
@Quin_nsfw Willkommen zurück,none
"RT @3te_generation: Die Untote: Die Stimmenverteilung für Die Linke, AfD und Bündnis 90/Die Grünen (denn so heißt die Partei eigentlich) ma…",none
"Hört auf, Politik nur noch für Ü50 zu machen. Ihr habt bereits eine Generation vor den Kopf gestossen. Ändert euren… https://t.co/zgiRVhZLDU",none
Ich und sera als wir uns gegenseitig arsch schickten https://t.co/aPH0OWKwRY,profanity
@Herr_Klartext @Pbern12 Spieglein spieglein an der Wand.... https://t.co/aocIQEIvme,none
"@HerrNewstime Man man man, die Community ist echt am Arsch https://t.co/Cjpq2eMTon",profanity
"Wünschte, die CDU/CSU hätte noch deutlicher eins auf die Fresse bekommen, aber man nimmt, was man kriegen kann, ne.",profanity
@Garfieldine @SexismObserver @zeitonline @SPIEGELONLINE Hop Hop ab in die Küche,none
Merkel schickt aus Hamburger Hafen Botschaft an Trump https://t.co/cska3LPkOO https://t.co/RevM9wSw9M,none
@Stefan_K__ @Beatrix_vStorch Die türkischen Döner in der Türkei mit Dicherheit. Die deutsche Variante bleibt aber die deutsche Variante.,none
"Müssen und die Jungs entweder nichts machen oder halt anderen scheiß. Und er meinte, so; ja, stimmt. Und ich habe i… https://t.co/FdmP6HlIe2",none
RT @jouwatch: Gewaltbereitschaft bei Linken immer noch hoch https://t.co/2JRVsCCOtm https://t.co/oMMthQA4Wf,none
@veganhure Was zum arsch ist thinspo?,profanity
@bootboss @tagesschau Die sind keine Experten und schon raus,none
RT @tagesschau: Europäische Spitzenkandidaten im Kurzporträt https://t.co/HYi6dC35vq #Kandidatencheck #Europawahl2019,none
@ItsDesey Perkz &gt;:),none
Gunlike ist gerade von schwule hurensohn zu einen noch größeren schwulen hurensohn aufgestiegen,offensive
Das einzig Positive ist die geringere Anzahl an Sitzen für den linken Parteienblock.,none
Ich weiß einfach jetzt schon dass Staffel 8 von Voltron scheisse wird. Tu ich es mir trd an? Auf jeden Fall,profanity
"@eVoRoX750 Ich fresse mich gerade voll, denk einfach an mich, dann schläfst du schon ein 🤪",none
Produktivität am Arbeitsplatz: Frauen sind bei Wärme leistungsfähiger als sonst ➜ https://t.co/kFpNQQoASY,none
"@Jodl @Merkur @maas @RegSprecher Ich glaube kaum, dass @HeikoMaas oder @AuswaertigesAmt dafür Zeit haben. Die sind… https://t.co/9q2jzjuZnm",none
RT @artep21: @Joerg_Meuthen Nicht die Grünen ?😂😂😂😊Bald bei „Naked Attraction“ - Grünen-Politiker outet sich als Fetisch-Aktivist https://t.…,none
@GedichtW @HerrNaumann @dergazetteur es ist halt echt 😂,none
RT @ZDFheute: Erster Deutschland-Besuch: Pompeo trifft Merkel und Maas https://t.co/yA3eZwN32J,none
einfach nur ich https://t.co/aGSxZJoyhG,none
"@VollzeitJonas @mjwock Ist ja auch kein Fehler.
Allemal besser als Grüne, Linke, Ökolinx und die ganzen anderen Ideologen.",none
@polizISTmensch Deutsche Medien?,none
@schnischna1992 Bin am Arsch ALLA,none
doktor deutsch porno deutsche klassische porno xhamster von mutter gefickt frauen orgasmus porn https://t.co/C4wwqU5TnT,profanity
"@edgyluwuca Wenn du die Umfrage machen würdest alle würden dich für dumm verkaufen, dass du überhaupt fragst",none
"Wenn #AKK es mit den Personalentscheidungen so hält wie #Merkel, ist #Merkel sehr bald nicht mehr BK.",none
RT @_KingRighteous: Raleigh &gt; Durham,none
"@Musashi_Haiku Ja, die #Haltung ist schon wichtig ! Wir brauchen neue Politiker in der Verantwortung, die mit der V… https://t.co/3bGfXZv9pc",none
"RT @genialewelt: ""Er hat Waldnattern gesagt, erst mal melden!""

Echt jetzt? 🤦‍♂️ https://t.co/nEgw0GnFpk",none
"Mein Puls ist auf 180, ich zitter und muss mich echt zusammenreißen, nicht loszudiskutieren. Weil es alles an ihrer… https://t.co/jBjfRPU58W",none
"@SirSchnee Es kommt ,auch bei den Grünen, letztendlich immer braun raus!💩😉",none
RT @HaraldRostock: Der renommierte deutsche Anwalt Wilfried Schmitz hat Strafanzeige gegen Merkel und ihre amtlichen Mitarbeiter „wegen Bet…,none
"@BoserEr @Lebensformation @DrDavidBerger Von den Medien wird soviel unter den Tisch gekehrt, möchte nicht mal unter… https://t.co/vqfIICcwTQ",none
RT @coraxaroc: Nazis. Es sind Nazis. Neons sind Reklame oder Fische und leuchten hübsch bunt. https://t.co/h4hE438D5y,none
Wetlook Arsch Showoff mit Dirty Talk https://t.co/vYct0k52cD https://t.co/Rteygy4Jqb,profanity
"@Lebensformation Wie wäre es mit abschieben, dass primitive Gesindel?",offensive
"RT @D4ncingMonkey: #Amthor Leben und  Tod des @rezomusik

""Es wird langsam Zeit, mich zu der Scheiße hier zu äußern. Die Lügen, die Du über…",none
@luaks030 Alle bis auf die Grünen 🤓 🍌,hateful
"@gabkurt1 @srfnews @CurdinV Die Welt ist nicht einfach schwarz-weiss. Es gibt auch noch #Grautöne. 

Sie sind übrig… https://t.co/YthXNTrtNG",none
[Empfohlen mit WELT News: Gewalt von Zuwanderern gegen Deutsche nimmt zu] Gewalt von Zuwanderern gegen Deutsche nim… https://t.co/JNJbrZnTsJ,none
"RT @Reiner02192679: #Grüne sind in jeder Beziehung in der Politik und im Privaten, die aller Schlimmsten!
Finger weg, von den #Grünen
https…",hateful
@FlXMYDlSEASES Merkel muss weg,none
@heiner_gesper @alexarusss @bernd471 Ach laber doch keinen Scheiss du arme  Linksoma https://t.co/70M6F7AWHk,profanity
"Deutsche Behörden sehen untätig zu: Das Steuerkarussell: So funktioniert der Milliarden-Raubzug, der Europa erschüt… https://t.co/2ho4XtlJY3",none
"@Obviant @Buloneee 2 Antworten, 2 mal hurensohn, der Pflegefall bist dann doch eher du. https://t.co/XP4PM4tIxn",offensive
Hat da jemand auf die Fresse bekommen oder was ist da los?,none
"RT @trackmaniagamer: der pädo lord abbadon wurd kein stück verurteilt für die scheisse, ist jetzt finanzberater und ich muss sowas sehen (k…",profanity
Gauland: Forderung nach einem europäischen Islam ist eine Schnaps-Idee https://t.co/Q6cHhXfsVC via @jouwatch,none
nap auf arsch,profanity
RT @masyaf_sy: Das halte ich für groben Unfug. Oder die Propaganda der Öffentlich-Rechtlichen ist effektiver und die Deutschen als Ganzes s…,none
Reppinum kriegt die Eier mir zu linken wenn ich 1 Monat inaktiv war und nicjt sprinten kann 😂😂😂😂,none
RT @Daffyfuq: Ihr habt alle einen Stock im Arsch weil ihr keine Pornos mit gummipuppe hochladet,profanity
"RT @hl_h2o: Komm,mein Herz,geh und leg dich wieder in deine Schatulle.
Ich schließe ab und pass ab jetzt noch besser auf dich auf.",none
Garantiertes bpl pack hat gegönnt @GamerBr0ski  also manche mussten seine sbc machen Kappa https://t.co/TkgZIgPzYF,none
"RT @verusoss1: Doch, Deutschland fördert Islamisten, arabische kriminelle Clans, Schmarotzer und Taugenichtse aus aller Welt und völlig übe…",hateful
"@ZDFheute Es ist halt ziemlich sinnfrei, 200l in einen 60l-Tank füllen zu wollen, wenn man gar nicht wegfahren möchte...",none
@tagesschau @MiriamOzen Schon wieder framing ...,none
"Es gibt politische Versager, die die Verstaatlichung von BMW fordern. Kannste Dir nicht ausdenken. Eher tritt Bayer… https://t.co/yAwTPaCnvT",none
@zSkaveYT @_Sypherox_ @luuxaa_ @GANGMEMBERGAARA @zKidaa @HabeBrot @Die_Paedagogin @_txm3rx @Benizzel1 Dumme 13 hat er dich eingeschätzt,none
"Top #Anwalt klagt #Merkel an, wegen #Voelkermord. https://t.co/XZ4gevKEcA",none
"@ZDF Grüne 20,5% ?! Germany is doomed!",hateful
"⭐ EU-Richtlinie: ""Ein Schlag ins Gesicht der Kleinaktionäre"" [premium]  ⭐ https://t.co/2q0HLKpzob",none
RT @GriffinthePeter: legende einfach https://t.co/TagdvUzPOI,none
"#Gabriel: Das hätte ich nicht von S. Gabriel erwartet, dass er auf Kevin Kühnert herumhackt. Schließlich hat der Ju… https://t.co/BJuH4TqcOK",none
#Betze das Spiel spiegelt unsere Führungetage. Ein Passfehler nach dem anderen und kein Arsch in der Hose.,profanity
"RT @1967Gorzata: @SBunners Ja, mit 0,2 % wieder mal wie #Merkel die Welt retten. Fanatisch und unverantwortlich.",none
@gagadaily scheisse + hair,none
"RT @burger_ein: Omas gegen Rechts, Moslems, Linke und Pfarrer bei Gegendemo Starnberg: Linke wollen AfD mit Besen vom Kirchplatz kehren htt…",none
michellemalkin: 3) #freespeechfriday reminder ==&gt; https://t.co/0ABHiLCKl0 #fightthecensors #pjnet #tcot,none
@ainyrockstar Oder Patrioten die die 1. Strophe des Deutschlandliedes singen als Nazis zu bezeichnen!🤷,none
RT @sulemannmalik: Gehört der Islam zu Deutschland? Deutschland ist ein säkularer Staat.Entsprechend gehört Deutschland keiner Religion an.…,none
@TimoKloepper @gruene_jugend Als grüne Jugend in FFF-Tagen und im Angesicht der Grossprobleme der Welt hielte  ich… https://t.co/ZoU24B6rfM,none
"RT @Arnd_Schumacher: @AF_Will @TimmermansEU Schwache EU-Aussenpolitik sorgt dafür, dass der Islam bald zu Europa gehört. Der UN-#Migrations…",none
@halia_yee_ durex &gt; trojan,none
DWD -&gt; WARNLAGEBERICHT für Deutschland – https://t.co/oDGEQWCLEK,none
"Warum zünden Frauen ihren Arsch an? 

Weil sie es können.",profanity
"@eysvog3l @SM100d Genau , es sind die täglichen Lügen die Grünen brauchern !",none
@SapereAudeDE @mariomayl So ein asoziales Pack... raus aus Deutschland,hateful
@tagesschau Einen Scheiss wünsche ich denen!,profanity
"@TiloJung Sorry, aber das kann ich so nicht stehen lassen. Denkt halt mal etwas größer und nicht immer so #linear i… https://t.co/5fiDT43dss",none
@tinten_killer In dein Arsch?,profanity
"@Nichttweeterin Keine Ahnung. Stimmt, ist was Italienisches.",none
@_nasir_ahmad_ Warum müssen immer die muslimische Frauen Kopftuch ablegen was ist mit den anderen??? https://t.co/9HuMGR4tzN,none
RT @kallepilsbier: Deutsche Donald Trump https://t.co/rXpGeBqZw6,none
"Vom „Fabrikle“ zum Global Player – das ist unsere #Unternehmensgeschichte, die ab nun auch auf Englisch hanserliter… https://t.co/z3C7xaYyF1",none
"@MazeMatze Haha :D Volkslehrer, Ingo Schulz und Reconquista Germanica",none
"@RegSprecher Offener Brief an Bundeskanzlerin #Merkel -wieder einmal🤔
Ab und zu habe ich einen Brief an das Bundesk… https://t.co/YF2EyYOG4b",none
RT @UnDEANiable: Steve Hofmeyr &gt; Kaizer Chiefs,none
@just_n3rdy *einfach mal so den Nacken krault....* :D :D :D :,none
@StefanSkibbe @Karl_Lauterbach Jap. Zum Kotzen.,none
@milfdiana2 Geiler Arsch zum verwöhnen,profanity
"#Direktflug
Merkels #Fachkräfte und Sofort-und #Dauerrentner
bei Anreise an die deutsche Geldbörse https://t.co/PtZk1o4tSY",none
Match issn verdammtes scheiss wort,none
@AtotheIex die ist so dumm,profanity
"RT @EdzardErnst: @extra3 @jnfingerle Politiker, die keine Ahnung haben, haben keine Ahnung, dass sie keine Ahnung haben!!!",none
@SPIEGEL_Politik @SPIEGELONLINE Politiker sind die größten klimaschädlichen Treibhausgase Verbrecher.,hateful
@bheinzlmaier Idioten machen sowas...,none
"@klinger291259 aBeR dIe LiNkEn!

q.e.d.",none
"RT @Hadmut: Kapazitäten im ZDF und zur Eurowahl: Den Islam gibt es erst seit dem 7. Jahrhundert, aber Frans Timmermans, der Kommissionspräs…",none
RT @ExGruene: @tagesschau Hat sich die Tagesschau schon von ihrer #Özil Berichterstattung distanziert? War der Schnappschuss mit #Erdogan n…,none
"RT @hoeferjunge: Wieso eigentlich nich ""media markt - ich bin doch kein hurensohn"" würde viel heftiger wirken is mir doch egal ob ich blöd…",profanity
"RT @lawyerberlin: #Linke und #Grüne wollen enteignen, die Medien kontrollieren, ganze Dörfer zwangsumsiedeln, Kritiker wie Palmer oder Sarr…",none
"RT @DrDavidBerger: Unerhört! AfD möchte Einbürgerungsverbot für Ausländer, die in Mehrehen leben https://t.co/L8jRitdyf3 via @DrDavidBerger…",none
@BILD Deutschland ohne Hitler wäre geschichtlich öde und langweilig und nebenbei kann man sich als Antifaschist zu… https://t.co/YgWG2eqo4Y,none
RT @haramizemer: wie könnt ihr eigentlich single sein? seid ihr zu hässlich oder einfach nur scheiß Charakter? macht ihr euch keine Gedanke…,profanity
@Ralf_Stegner Meinen sie echt die 🇺🇸 warten auf sie ?,none
RT @SteinbachErika: Es war und ist die deutsche Kanzlerin die Europa spaltet! https://t.co/J6D3kUKRWZ,none
Typisch Arschloch. Wie Merkel.,offensive
"RT @DavidGeorge91: Scheiß auf @KarlLagerfeld 
Ich trage Jogginghose 😂",profanity
"RT @DaRaschi: In Zwickau ist das ""Maas"" voll, hunderte Bürger ""verjagten"" den Bundesjustizminister Heiko Maas aus der Stadt. Er flüchtete m…",none
"RT @erkanallesffm: @iBlali Dumme Youtubevideos: gemacht, Nazis: relativiert, Feminismus: erklärt yep, its ich kotze meine unnötige Meinung…",offensive
RT @HyperBushido: Adolf Hitler 1923 als er wegen putschversuch in knast gekommen ist https://t.co/5wGo2MkzEA,none
@CCrunk9 Was erwartet der hurensohn was passiert,profanity
"RT @Hartes_Geld: Wer sich in #England zum Imam ausbilden lässt, lernt folgendes: ""Allah ist glücklich, wenn Moslems ihre Frauen vergewaltig…",hateful
RT @tomatenhass: kastor von akielos dieser kleine hurensohn,profanity
"RT @PatMair1: @AfDBraunschweig Warum sterben die Insekten?
Die #Grünen verspargeln unsere Landschaft mit ""Todesanlagen"" für Insekten!
#Grün…",none
"RT @KeineAFD2017: ERINNERN WIR UNS und zwar vor der #Europawahl2019 ! 

Nazis marschieren wie 1933 über unsere Straßen in #plauen0105 #plau…",none
@BarbaraKaufmann Das Verhältnis ist zerrüttet. Die GRÜNEN müssen von selbst in den NR zurück finden. JETZT schafft… https://t.co/tsyoBhXYN5,none
#zdf #meinerstesmal zeigt mir nur wie Politiker sich immer wieder ins rechte Licht rücken. #ekelhaft,none
@lou_lorenz @SonjaAblinger so eine MännerWG ist halt schon lässig... ;-),none
"EU-Abgeordnete über Martin Schulz: ""Ich bin sehr froh, dass wir ihn los sind"" https://t.co/HiNEq8q0lM via @China_Welt_News",none
@Rabensalat @RanaJeanne einfach nicht kündigen lassen! einfach kinderbetreuung haben! einfach nicht umziehen! EINFACH!,none
"Ich sehe schon kommen, dass die Grünen aus meinem Ortsverband bei mir anfragen, ob ich in den Gemeinderat möchte, w… https://t.co/kutVHvhIGb",none
@welt Wir brauchen ehrliche Politiker die für Klarheit Wahrheit und Transparenz stehen .Wir brauchen Bürger die nic… https://t.co/unuxnLbHVB,none
free deutsche pornos blond hund fickt frau sexi reife frauen flotter dreier deutscher porno https://t.co/thDN0DwqqB,profanity
RT @Textvergessen: Ich bin auch Organspender. Mein Hirn soll im Falle meines Ablebens ein AfD-Wähler bekommen.,none
RT @heike_gassmann: Im Land von Greta Thunberg stürzen die Grünen ab via @welt https://t.co/75x5n8ZLNO,none
"RT @in_so_fern: Wenn Du mit einem Idioten diskutierst, gewinnt immer nur einer und das bist nicht Du.",none
@MadcapKostia @winstspencer2 Gay deutsche dung,profanity
@ZDF Mehr Frauen braucht das Land.,none
"SpFUgANg 

Ihr dummen lappen",profanity
RT @tantetictac: Rehe dystopische Hundesöhne einfach 😡😭 https://t.co/UEEqOzbPCs,profanity
@TheFaboHD einfach unge mit draufklatschen,none
@saltyironflower WARTE DU BIST DEUTSCHE??,none
@HeikoMaas Politiker machen du Du Du aber nicht einer übernimmt von Ihnen Verantwortung für das was Sie alle über J… https://t.co/TBgl1lzEHp,none
"RT @KlischkoE: Merkel will stärkeren Islam in der BRD

Nach Ansicht von Bundeskanzlerin Angela Merkel (CDU) wird der Islam in Deutschland i…",none
Er ist einfach 7 Jahre jünger als ich und baggert mich besser an als jeder Typ vor ihm,none
@WS_Porsche Den eliter war einfach domm,none
"Das ist..... Ein joke oder?  
Nein? Ich möchte mir grade einfach nur noch den Kopf an die Wand hauen. 
@CDU: ""wir b… https://t.co/whFYLhPDza",none
RT @LukederTypda: Ich kicherte mir meinen verfickten Arsch ab https://t.co/1Vxq17PHz1,profanity
"@RaunigMichael Derzeit scheisst er sich voll an, danach ist eine Verschwörung der Linken und die Insel Ibiza gibt es gar nicht.",none
Errol ist einfach eine Verkörperung meiner Persönlichkeit,none
"RT @SirSchnee: #Buntland ist bald abgebrannt? 🤔

Beharrlich weigerte sich der mit einer Deutschen verheiratete Tunesier, seine Mütze abzune…",none
"RT @derherrschulz: ""Der  neoliberale und der autoritäre, rassismusgetriebene Staatsumbau gehören  zusammen. Das eine lenkt vom anderen ab o…",none
"RT @lovelisa18x: Mein Arschloch liebt auch Schwänze ❤️ RETWEET, wenn du jetzt dein Schwanz in mein Arsch stecken könntest 😉 https://t.co/rN…",profanity
@Lemurian1897 @krustytheboss @tagesschau Ich bin kein Nazi aber,none
@Herr_Klartext @StefanS56831841 @lawyerberlin Doch Linksgrünes Pack,profanity
RT @ryuuly: als goethe gesagt hat 'wer animal crossing nicht ehrt ist meinen arsch nicht' wert i really felt that,none
RT @MediaRings: Dean Stuart Illustrations &gt; Dirk Petzold https://t.co/Ggd1JOBepW #productdesign #designthinking #DesignInspiration #Graphic…,none
"Die Aerith is schon ne hübsche, aber ich warte vergeblich auf Vincent Valentines reitbares Gesicht",none
RT @liiamichel: @AhmadMansour__ Weil die Männer im Islam die Frauen unterstützen und nicht zugucken wie den Frauen die Rechte verweigert we…,none
"Kommunikation, was ein hurensohn",profanity
"RT @den_tyske: ICH KÖNNTE 🤮 
Wie wäre es denn mal mit einem Pilotprojekt für bedürftige deutsche Rentner? Oder einem Pilotprojekt für arme…",none
RT @E_Fensterheber: @LaraIstanbul guck wie dieser hipsterschlampe der kopf anschwillt weil sie gluten isst 🤣🤣 die will einfach mitleid,offensive
"RT @Lovefefee: Denkt ihr die neuen Nazis würden davor zurück schrecken millionenfach zu töten, oder sind sie harmloser als ihre Vorbilder?…",none
Kennst du schon „Mein Kampf - Adolf Hitler - Volk und Rasse“ von User 167067272 auf #SoundCloud? #np https://t.co/UgXSJkfael,none
Juso-Chef: Die radikal linken Tagträume des Kevin Kühnert - WELT https://t.co/zSojmCfqdr,none
@Cloud_Plays Aber nur deutsche Kartoffeln!,none
RT @Rapid__RTs: RT: (ChillJo1) &gt; https://t.co/PS9WAcUKXw,none
RT @ava_uff: sorry aber rauchen ist halt einfach sexy,none
"RT @PatrickGensing: Das Profil von ""Dora Bromberger"" ist nach Sperrung mittlerweile als ""Ex Grüne"" unterwegs, Schwesteraccount ""Emma Richte…",none
RT @DerSPIEGEL: SPON-Regierungsmonitor: Merkel immer beliebter https://t.co/3TywZnBZF5 https://t.co/o4NUKXwnb9,none
